product_id,category_id,store_id,name,product_slug,brand,model,description,manufacturer,thumbnail_image,rating,price,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,1,2,"Supersonic SC-2412 24 1080p LED TV/DVD Combination, AC/DC Compatible with RV/Boat","Supersonic SC-2412 24 1080p LED TV/DVD Combination, AC/DC Compatible with RV/Boat",Supersonic,Supersonic,"['23.6 diagonal', '1920 x 1080 resolution', '16:9 aspect ratio', '1,000:1 contrast ratio', 'Built-in DVD player', 'Built-in speakers', 'Compatible with DVD, CD, CD-R/RW, DVD+/-R/RW, VCD & SVCD', 'Built-in dual tuners', '250 nits contrast ratio', '5ms response time', '170? horizontal & 170deg vertical viewing angles', '>=1W standby power', '16.7 million colors', 'Digital noise reduction', 'User/standard/dynamic/mild picture modes', 'Standard/music/movie/user sound modes', 'Bass, treble & balance controls', 'Sleep timer function', 'Multilanguage on-screen display', 'Inputs: USB, SD(TM) Card, VGA, RF, PC & HDMI(R)', 'Outputs: headphones & coaxial', 'Supports 480i, 480p, 720p, 1080i & 1080p', 'UL-approved 100V-240V adapter', 'AC/DC compatible with RV/boat']",Supersonic,https://target.scene7.com/is/image/Target/GUEST_c15dd8bc-51b7-4629-bc39-9475fdf3cda4,0,231.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,1,2,Samsung 2.1Ch 360W Soundbar with Wireless Sub - Black (HW-B53M),Samsung 2.1Ch 360W Soundbar with Wireless Sub - Black (HW-B53M),Samsung,Samsung,"['Dolby Audio /DTS Virtual:X - Elevate your favorite content. Dolby Atmos creates realistic 3D sound by projecting it from all around you, including from above, while DTS Virtual: X expands your listening experience without having to add extra speakers.* * Dolby Atmos and DTS:X applies to all 2022 Q Series Soundbars. (Excludes the 2021 Q65T Soundbar). Dolby Atmos and DTS:X source content required.', 'Subwoofer Included - Experience the intensity of action movies or the excitement of sports with the rich, powerful bass coming from the included subwoofer*. *Applicable on Q series, B models and S8 series.', 'Game Mode - Game Mode optimizes your gaming experience with synced, directional audio that moves with the onscreen action, and eliminates distractions. **Compatible with select TVs and select gaming consoles (e.g. Xbox X, PS5). Game console sold separately.', 'Bluetooth® TV connection - Set up is a breeze. Easily connect your soundbar to your TV wirelessly. *Please check whether your TV is Bluetooth® compatible.', Surround Sound Expansion - Engulf yourself in sound with wide range audio no matter where you're sitting.""", 'Wireless Surround Sound Compatible - Connect easily and seamlessly to the optional Samsung speakers and enjoy room filling sound without the wires.* *Samsung Rear Speaker Kit sold separately (Accessory models: SWA 9200S or SWA 9100S. The wireless module requires a power cord to function and speaker cables to connect to rear speakers.', 'Voice Enhanced - Voice Enhance optimizes the equalizer and amplifies the dialogue on the screen so that voices can be heard more clearly. *Setting can be controlled by the Samsung soundbar remote and SmartThings App for Wi Fi enabled models.', 'Night Mode - Switch on Night Mode to lower the volume and compress the bass," to prevent disturbing others while they sleep. *Setting can be controlled by the Samsung soundbar remote and SmartThings App for Wi Fi enabled models.']""",Samsung,https://target.scene7.com/is/image/Target/GUEST_402c704d-cd8a-4dfb-aa62-221f6a33137e,3.5,159.99,,,,,,,,,,,,,,,,,,,,,,,
763,1,2,TCL Alto 6+ 2.1 Channel Roku TV Ready Sound Bar &#8211; TS6110,TCL Alto 6+ 2.1 Channel Roku TV Ready Sound Bar &#8211; TS6110,TCL,TCL,"['Roku TV ReadyTM  Enjoy smoother setup, easy access to sound settings, and compatibility with your TCL Roku TV remote.', 'Dolby Digital  Dolby Digital decoding maximizes sound clarity and creates incredible room-filling virtual surround sound.', 'Flexible Connectivity  Connect all your devices with your choice of HDMI (ARC), optical, analog (3.5mm) and USB', 'Wireless subwoofer for pulse-pounding bass  Experience deep, rich bass to make movies and music truly come to life. Feel the beats in music and the impact of an action scene in movies. And because its wireless, you can place the subwoofer virtually anywhere to adjust your exposure to bass.', 'Stream Music Wirelessly  Stream all your favorite music and podcasts from apps like Pandora, Spotify, TuneIn, and more, wirelessly from your smartphone, tablet, or laptop with Bluetooth® wireless technology.', 'Loud, clear sound in a compact design  Enjoy your favorite movies, TV shows, and music with enhanced sound quality.', 'Specially tuned to deliver distortion-free sound at any volume  Sound bar reproduces audio as intended by the artists, without adding color to the sound.', 'Specialized Sound Modes bring movies, music, and TV to life  Sound modes are fine-tuned to deliver content-adapted entertainment. Movie mode enhances the mids and lows of sound for vocal clarity and thumping bass of explosions or punches. Music mode emphasizes the highs, mids, and the lows to ensure true instrument sound reproduction, clear vocals and deep base. TV mode isolates ambient noise from content being played to allow the listener to clearly listen to dialogue, interviews, or debate, without missing a word or context.', 'Included Wall Mounting Kit  Provides a step-by-step guide for easy mounting and includes a mounting template to ensure that you get it right the first time.']",TCL,https://target.scene7.com/is/image/Target/GUEST_1f45f7c7-2d2b-458c-848f-8ca9f15242f4,3.98,129.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,1,2,"Supersonic 13.3 720p Widescreen LED HDTV/DVD Combination, AC/DC Compatible with RV/Boat","Supersonic 13.3 720p Widescreen LED HDTV/DVD Combination, AC/DC Compatible with RV/Boat",Supersonic,Supersonic,"['13.3 LED HD display', '1366 x 768 resolution', '16:9 aspect ratio', '500:1 contrast ratio', 'Built-in DVD player', '2W x 2 speakers', 'Compatible with DVD, CD, CD-R/RW, DVD+/-R/RW, VCD, HDCD, MPEG1, JPEG & SVCD', 'Built-in dual tuners', '200 nits contrast ratio', '16msec response time', '90? horizontal & 65deg vertical viewing angles', '262,000 colors', 'Digital noise reduction', 'User/standard/dynamic/soft picture modes', 'Standard/music/movie/user/sports sound modes', 'Bass, treble & balance controls', 'Sleep timer function', 'Multilanguage on-screen display', 'Inputs: USB, SD(TM) Card, VGA, A/V, PC & HDMI(R)', 'Outputs: headphones & digital audio', 'Supports 480i, 480p, 720p, 1080i & 1080p', '100V-240V adapter', 'AC/DC compatible with RV/boat', '12V DC compatible', 'VESA(R) compliant & wall mountable', 'Includes AC/DC car cord']",Supersonic,https://target.scene7.com/is/image/Target/GUEST_2b34c82d-39f5-429d-a503-2733f670837b,0,180.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,1,2,Trexonic 15.4 Inch Portable DVD Player with TFT-LCD Screen and USB/SD/AV Inputs,Trexonic 15.4 Inch Portable DVD Player with TFT-LCD Screen and USB/SD/AV Inputs,Trexonic,Trexonic,"['Power Source: AC 100-240V /DC 12V 1.5A', 'Resolution: 1280 x 800', 'Battery: Li-ion 3.7V/1800mAh', 'Solution: Sunplus7188', 'Interface: SD / USB / Earphones Input']",Trexonic,https://target.scene7.com/is/image/Target/GUEST_c6cbd5f6-8b9b-474d-af5c-30986e129367,5,109.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,1,2,"Supersonic SC-2411 24 1080p LED TV, AC/DC Compatible with RV/Boat","Supersonic SC-2411 24 1080p LED TV, AC/DC Compatible with RV/Boat",Supersonic,Supersonic,"['1920 x 1080 resolution', '16:9 aspect ratio', '1,000:1 contrast ratio', 'Built-in speakers', 'Built-in dual tuners', '250 nits brightness', '5msec response time', '170deg horizontal & 160deg vertical viewing angle', '>=1W standby power', '16.7 million colors', 'Brightness & contrast controls', 'Digital noise reduction', 'User/standard/dynamic/mild picture mode', 'Bass, treble & balance controls', 'Sleep timer function', 'Multilanguage on-screen display', 'Supports 480i, 480p, 720p, 1080i & 1080p', 'Inputs: 3 HDMI(R), VGA, RF, USB, PC, CVBS & A/V', 'Outputs: headphones & coaxial', 'UL-approved 100V-240V adapter', 'VESA(R) compliant & wall mountable', 'AC/DC compatible with RV/boat', 'Includes remote']",Supersonic,https://target.scene7.com/is/image/Target/GUEST_754b7fac-29c3-4cd9-a3c7-d77cb1508514,0,207.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,1,2,LG SPD7Y 3.1.2 Channel High Res 380W Audio Soundbar with Dolby Atmos and Bluetooth,LG SPD7Y 3.1.2 Channel High Res 380W Audio Soundbar with Dolby Atmos and Bluetooth,LG Electronics,LG Electronics,"['3.1.2 channel 380W', 'Dolby Atmos® & DTS:X with Upfiring Height Speakers', 'Meridian Advanced Sound Technologies', 'High Resolution Audio (24bit / 96kHz)', '4K & HDR Passthrough']",LG Electronics,https://target.scene7.com/is/image/Target/GUEST_d0d962d6-5588-46ab-98c7-42affd53490a,4.29,299.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,1,2,Sony 4K Upscaling 3D Streaming Blu-ray Disc Player - Black (BDPS6700),Sony 4K Upscaling 3D Streaming Blu-ray Disc Player - Black (BDPS6700),Sony,Sony,"['Bring the theater home: Get the best seat in the house while enjoying movies and content from the comfort of your family room', 'Smart Functionality: With fast, stable built-in Wi-Fi, you can wirelessly access your favorite streaming apps and services including Netflix, YouTube, Amazon Instant Video & more', 'Inputs/Outputs: 1 HDMI, 1 USB, 1 Coaxial, 1 Ethernet. Features built in wifi 2.4 GHz, 5 GHz with mimo', '4K Upscaling: Get the most out of your 4K Ultra HD TV by upscaling the quality of your Blu-ray movies to near 4K quality. 4K Ultra HD discs are not supported', The upscaling chip also improves the quality of online content"," and upconverts DVD's to near HD quality for an improved viewing experience""", 'Sound: Experience HD sound with Dolby and dts-Master Audio. Enjoy multi-room streaming capabilities with the SongPal Link Apps, and connect via bluetooth to enjoy wireless listening'," ""Screen Mirroring: View your Android mobile devices' content on your TV with Miracast screen mirroring technology""", 'Front USB Port: Enjoy your videos, photos and digital music with USB connectivity. Power Consumption: 12 W; POWER CONSUMPTION (STANDBY MODE): 0.25 W'," 'DLNA Home sharing : DLNA allows you to share multimedia content across all supported devices in your home']""",Sony,https://target.scene7.com/is/image/Target/GUEST_09541021-b77e-4980-9ed6-e3b609885dc7,4.25,99.99,,,,,,,,,,,,,,,,,,,,
769,1,2,Samsung 2.1Ch 210W Soundbar with Wireless Sub - Black (HW-B43M),Samsung 2.1Ch 210W Soundbar with Wireless Sub - Black (HW-B43M),Samsung,Samsung,"['Subwoofer Included - Experience the intensity of action movies or the excitement of sports with the rich, powerful bass coming from the included subwoofer.* *Applicable on Q series, B models and S8 series.', Surround Sound Expansion - Engulf yourself in sound with wide range audio no matter where you're sitting.""", 'Game Mode - Game Mode optimizes your gaming experience with synced, directional audio that moves with the onscreen action, and eliminates distractions. **Compatible with select TVs and select gaming consoles (e.g. Xbox X, PS5). Game console sold separately.', 'Bluetooth® TV connection - Set up is a breeze. Easily connect your soundbar to your TV wirelessly. *Please check whether your TV is Bluetooth® compatible.', 'One Remote - Streamline the control of your Samsung TV and soundbar including volume with just the Samsung TV remote.* *Only available on select Samsung TVs. Please refer to samsung.com for more information.', 'Dolby Audio / DTS 2.0 Channel - Elevate your experience with captivating virtual 3D surround sound that moves all around you, including above, with the simulation of up firing speakers with DTS Virtual:X technology.', 'Voice Enhanced - Voice Enhance optimizes the equalizer and amplifies the dialogue on the screen so that voices can be heard more clearly. *Setting can be controlled by the Samsung soundbar remote and SmartThings App for Wi Fi enabled models.', 'Night Mode - Switch on Night Mode to lower the volume and compress the bass," to prevent disturbing others while they sleep. *Setting can be controlled by the Samsung soundbar remote and SmartThings App for Wi Fi enabled models.']""",Samsung,https://target.scene7.com/is/image/Target/GUEST_bcb3203e-004f-4f75-ae10-e9eb638818af,2.17,129.99,,,,,,,,,,,,,,,
770,1,2,Samsung 43 Smart QLED 4K UHD TV - Titan Gray (QN43Q60B),Samsung 43 Smart QLED 4K UHD TV - Titan Gray (QN43Q60B),Samsung,Samsung,"['100% Color Volume with Quantum Dot* - Bask in a billion shades of brilliant color at 100% Color Volume. Quantum Dot technology brings you a gorgeous picture by transforming light into vivid color that stays true for bold detail, even as the scene brightens. *QLED televisions can produce 100% Color Volume in the DCI P3 color space, the format for most cinema screens and HDR movies for television.', 'Quantum Processor Lite with 4K Upscaling - Everything on your screen is upgraded to 4K resolution by a smart, powerful processor. Turn on your TV and see your favorite shows and movies automatically transformed to 4K thanks to the smart and fast Quantum Processor 4K Lite.', 'Duel LED - Enjoy natural, real life colors with dedicated warm and cool Dual LED backlights. Whatever you watch, youll notice amazing color tones with backlighting that automatically adapts the contrast to match your content in real time.', 'Quantum HDR - Go beyond HDTV with Quantum HDR that delivers an expanded range of color and contrast. With an impressive spectrum that deepens blacks and brightens whites, youll finally see the details in the Hollywood movies and shows with HDR.', 'Smart TV with Multiple Voice Assistants - Just speak up your favorite Voice Assistant is ready to help. Voice Assistants are built into your Samsung TV. Simply use your voice to find the content you love, control your connected home and more.', 'Motion Xcelerator - Watch the fast action in your movies, sports and games get crisp and clear. You wont miss a beat with Motion Xcelerator features that minimize the blur and improve the motion clarity of the high speed, high intensity content you love.', 'OTS Lite - Discover 3D sound that virtually puts the action around you. By electronically adjusting your audio, Object Tracking Sound Lite spatially immerses you in your favorite shows, movies, sports and all you enjoy.', 'Q Symphony* - Surround yourself with the sound of your TV and soundbar working in harmony. With Q Symphony, your TV speakers and Q Series soundbar operate as one. Together, they can optimize all the channels to bring you a masterfully orchestrated sound experience.*. *Q Symphony is available only with compatible soundbar. Check for Q Symphony compatibility on soundbar product specifications.', 'SolarCell Remote - Simply control all your compatible connected devices with one battery free, solar powered remote. The rechargeable SolarCell Remote gives you centralized command of what you need to enjoy your movies, shows, games and more. *Remote color and design may vary by model.', 'AirSlim Design - Elevate your space with a TV so slim and so seamless, yet so expansive. Created to blend into your wall, the sleek AirSlim design fits in almost anywhere. And even with its minimalistic details, the immersive view has the power to transport you.']",Samsung,https://target.scene7.com/is/image/Target/GUEST_c8a50fec-7406-41d5-89fc-bc1b7fb055ca,4.77,449.99,,,,,,,,,,,,,,,,,,,,,,,,,,,
